SNOMEDCode,description,bnf_chapter
'29979111000001103,Atrovent 500micrograms/2ml nebuliser liquid UDVs (Lexon (UK) Ltd),
'30215011000001107,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd),301020
'30215111000001108,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd),301020
'320346000,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials,301020
'3224711000001103,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials,301020
'3225111000001100,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials,301020
'3225311000001103,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),301020
'3225411000001105,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),301020
'3225511000001109,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),301020
'3225811000001107,Tropiovent 250micrograms/1ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd),301020
'3225911000001102,Tropiovent 250micrograms/1ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd),301020
'3226411000001101,Atrovent 250micrograms/1ml nebuliser liquid UDVs (Boehringer Ingelheim Ltd),301020
'3226611000001103,Atrovent 250micrograms/1ml nebuliser liquid UDVs (Boehringer Ingelheim Ltd),301020
'3226711000001107,Atrovent 250micrograms/1ml nebuliser liquid UDVs (Boehringer Ingelheim Ltd),301020
'3226811000001104,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (The Boots Company Plc),301020
'3226911000001109,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (The Boots Company Plc),301020
'3227011000001108,Respontin 250micrograms/1ml Nebules (GlaxoSmithKline UK Ltd),301020
'3227111000001109,Respontin 250micrograms/1ml Nebules (GlaxoSmithKline UK Ltd),301020
'3227211000001103,Ipratropium 250micrograms/1ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd),301020
'3227411000001104,Ipratropium 250micrograms/1ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd),301020
'3227511000001100,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),301020
'3227611000001101,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),301020
'3227711000001105,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),301020
'8097311000001109,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd),301020
'8097411000001102,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd),301020
'9039611000001103,Ipratropium 250micrograms/1ml nebuliser liquid unit dose Steripoule vials (Galen Ltd),301020
'9039711000001107,Ipratropium 250micrograms/1ml nebuliser liquid unit dose Steripoule vials (Galen Ltd),301020
'9101911000001108,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Teva UK Ltd),301020
'9102011000001101,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Teva UK Ltd),301020
'10453411000001106,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Arrow Generics Ltd),301020
'10453511000001105,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Arrow Generics Ltd),301020
'11006111000001102,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Accord Healthcare Ltd),301020
'11006211000001108,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Accord Healthcare Ltd),301020
'15213511000001109,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Sigma Pharmaceuticals Plc),301020
'15213811000001107,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Sigma Pharmaceuticals Plc),301020
'17933111000001105,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd),301020
'17933211000001104,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd),301020
'21719511000001100,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Advanz Pharma),301020
'21719611000001101,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Advanz Pharma),301020
'22062311000001100,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Waymade Healthcare Plc),301020
'22062411000001107,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (Waymade Healthcare Plc),301020
'23949111000001102,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (DE Pharmaceuticals),301020
'23949211000001108,Ipratropium bromide 250micrograms/1ml nebuliser liquid unit dose vials (DE Pharmaceuticals),301020
'29978611000001102,Atrovent 250micrograms/1ml nebuliser liquid UDVs (Lexon (UK) Ltd),
'29978711000001106,Atrovent 250micrograms/1ml nebuliser liquid UDVs (Lexon (UK) Ltd),
'29978811000001103,Atrovent 250micrograms/1ml nebuliser liquid UDVs (Lexon (UK) Ltd),
'35912711000001106,Budesonide 400micrograms/dose dry powder inhaler,302000
'3228111000001105,Budesonide 400micrograms/dose dry powder inhaler,302000
'10074311000001107,Budesonide 400micrograms/dose dry powder inhaler,302000
'3228711000001106,Pulmicort 400 Turbohaler (AstraZeneca UK Ltd),302000
'3229111000001103,Pulmicort 400 Turbohaler (AstraZeneca UK Ltd),302000
'5258111000001101,Budesonide 400micrograms/dose Turbohaler (Waymade Healthcare Plc),
'5258211000001107,Budesonide 400micrograms/dose Turbohaler (Waymade Healthcare Plc),
'5273911000001106,Pulmicort 400 Turbohaler (Waymade Healthcare Plc),
'5274011000001109,Pulmicort 400 Turbohaler (Waymade Healthcare Plc),
'5313811000001101,Pulmicort 400 Turbohaler (Dowelhurst Ltd),
'5314511000001101,Pulmicort 400 Turbohaler (Dowelhurst Ltd),
'5350411000001101,Budesonide 400micrograms/dose Turbohaler (Dowelhurst Ltd),
'5350511000001102,Budesonide 400micrograms/dose Turbohaler (Dowelhurst Ltd),
'10074411000001100,Easyhaler Budesonide 400micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),302000
'10074511000001101,Easyhaler Budesonide 400micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),302000
'13953611000001106,Pulmicort 400 Turbohaler (DE Pharmaceuticals),
'13953811000001105,Pulmicort 400 Turbohaler (DE Pharmaceuticals),
'14387611000001102,Pulmicort 400 Turbohaler (Sigma Pharmaceuticals Plc),
'14388011000001105,Pulmicort 400 Turbohaler (Sigma Pharmaceuticals Plc),
'16230511000001105,Pulmicort 400 Turbohaler (Lexon (UK) Ltd),
'16230711000001100,Pulmicort 400 Turbohaler (Lexon (UK) Ltd),
'16586711000001104,Pulmicort 400 Turbohaler (Stephar (U.K.) Ltd),
'16586811000001107,Pulmicort 400 Turbohaler (Stephar (U.K.) Ltd),
'17426011000001102,Pulmicort 400 Turbohaler (Mawdsley-Brooks & Company Ltd),
'17426111000001101,Pulmicort 400 Turbohaler (Mawdsley-Brooks & Company Ltd),
'18175311000001104,Pulmicort 400 Turbohaler (Necessity Supplies Ltd),
'18175511000001105,Pulmicort 400 Turbohaler (Necessity Supplies Ltd),
'35926311000001100,Sodium cromoglicate 1mg/dose / Salbutamol 100micrograms/dose inhaler,303010
'3234911000001104,Sodium cromoglicate 1mg/dose / Salbutamol 100micrograms/dose inhaler,303010
'3235011000001104,Aerocrom inhaler (Castlemead Healthcare Ltd),303010
'3235111000001103,Aerocrom inhaler (Castlemead Healthcare Ltd),303010
'320339009,Ipratropium bromide 40microgram inhalation powder capsules,301020
'3235611000001106,Ipratropium bromide 40microgram inhalation powder capsules,301020
'3235911000001100,Atrovent 40microgram Aerocaps (Boehringer Ingelheim Ltd),301020
'3236311000001106,Atrovent 40microgram Aerocaps (Boehringer Ingelheim Ltd),301020
'320340006,Ipratropium bromide 40microgram inhalation powder capsules with device,301020
'3236811000001102,Ipratropium bromide 40microgram inhalation powder capsules with device,301020
'3238911000001106,Atrovent 40microgram Aerocaps with Aerohaler (Boehringer Ingelheim Ltd),301020
'3239311000001104,Atrovent 40microgram Aerocaps with Aerohaler (Boehringer Ingelheim Ltd),301020
'35912811000001103,Budesonide 50micrograms/dose inhaler,302000
'3240611000001102,Budesonide 50micrograms/dose inhaler,302000
'3240911000001108,Pulmicort LS 50micrograms/dose inhaler (AstraZeneca UK Ltd),302000
'3241111000001104,Pulmicort LS 50micrograms/dose inhaler (AstraZeneca UK Ltd),302000
'10527411000001109,Pulmicort LS 50micrograms/dose inhaler (Waymade Healthcare Plc),
'10527511000001108,Pulmicort LS 50micrograms/dose inhaler (Waymade Healthcare Plc),
'13961211000001104,Pulmicort LS 50micrograms/dose inhaler (DE Pharmaceuticals),
'13961311000001107,Pulmicort LS 50micrograms/dose inhaler (DE Pharmaceuticals),
'320263003,Formoterol 6micrograms/dose dry powder inhaler,
'3243011000001104,Formoterol 6micrograms/dose dry powder inhaler,301011
'3243511000001107,Oxis 6 Turbohaler (AstraZeneca UK Ltd),301011
'3243911000001100,Oxis 6 Turbohaler (AstraZeneca UK Ltd),301011
'5272211000001108,Oxis 6 Turbohaler (Waymade Healthcare Plc),
'5272311000001100,Oxis 6 Turbohaler (Waymade Healthcare Plc),
'5307711000001102,Oxis 6 Turbohaler (Dowelhurst Ltd),
'5307911000001100,Oxis 6 Turbohaler (Dowelhurst Ltd),
'13943811000001108,Oxis 6 Turbohaler (DE Pharmaceuticals),
'13943911000001103,Oxis 6 Turbohaler (DE Pharmaceuticals),
'14706311000001109,Oxis 6 Turbohaler (Sigma Pharmaceuticals Plc),
'14706511000001103,Oxis 6 Turbohaler (Sigma Pharmaceuticals Plc),
'16219211000001106,Oxis 6 Turbohaler (Lexon (UK) Ltd),
'16219311000001103,Oxis 6 Turbohaler (Lexon (UK) Ltd),
'17344411000001108,Oxis 6 Turbohaler (Mawdsley-Brooks & Company Ltd),
'17344511000001107,Oxis 6 Turbohaler (Mawdsley-Brooks & Company Ltd),
'17616311000001108,Oxis 6 Turbohaler (Necessity Supplies Ltd),
'17616511000001102,Oxis 6 Turbohaler (Necessity Supplies Ltd),
'320264009,Formoterol 12micrograms/dose dry powder inhaler,
'3244611000001109,Formoterol 12micrograms/dose dry powder inhaler,301011
'11176311000001104,Formoterol 12micrograms/dose dry powder inhaler,301011
'3245011000001103,Oxis 12 Turbohaler (AstraZeneca UK Ltd),301011
'3245311000001100,Oxis 12 Turbohaler (AstraZeneca UK Ltd),301011
'5271811000001100,Oxis 12 Turbohaler (Waymade Healthcare Plc),
'5271911000001105,Oxis 12 Turbohaler (Waymade Healthcare Plc),
'5307111000001103,Oxis 12 Turbohaler (Dowelhurst Ltd),
'5307411000001108,Oxis 12 Turbohaler (Dowelhurst Ltd),
'11176411000001106,Formoterol Easyhaler 12micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),301011
'11176511000001105,Formoterol Easyhaler 12micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),301011
'13944011000001100,Oxis 12 Turbohaler (DE Pharmaceuticals),
'13944111000001104,Oxis 12 Turbohaler (DE Pharmaceuticals),
'14705611000001109,Oxis 12 Turbohaler (Sigma Pharmaceuticals Plc),
'14705711000001100,Oxis 12 Turbohaler (Sigma Pharmaceuticals Plc),
'16219411000001105,Oxis 12 Turbohaler (Lexon (UK) Ltd),
'16219511000001109,Oxis 12 Turbohaler (Lexon (UK) Ltd),
'16585911000001109,Oxis 12 Turbohaler (Stephar (U.K.) Ltd),
'16586011000001101,Oxis 12 Turbohaler (Stephar (U.K.) Ltd),
'17344611000001106,Oxis 12 Turbohaler (Mawdsley-Brooks & Company Ltd),
'17344711000001102,Oxis 12 Turbohaler (Mawdsley-Brooks & Company Ltd),
'17616911000001109,Oxis 12 Turbohaler (Necessity Supplies Ltd),
'17617011000001108,Oxis 12 Turbohaler (Necessity Supplies Ltd),
'320206008,Terbutaline 250micrograms/dose inhaler,
'3246811000001101,Terbutaline 250micrograms/dose inhaler,301011
'3248011000001106,Bricanyl 250micrograms/dose inhaler (AstraZeneca UK Ltd),301011
'3248211000001101,Bricanyl 250micrograms/dose inhaler (AstraZeneca UK Ltd),301011
'5257611000001105,Bricanyl 250micrograms/dose inhaler (Waymade Healthcare Plc),
'5257711000001101,Bricanyl 250micrograms/dose inhaler (Waymade Healthcare Plc),
'5277411000001105,Terbutaline 250micrograms/dose inhaler (Waymade Healthcare Plc),
'5277511000001109,Terbutaline 250micrograms/dose inhaler (Waymade Healthcare Plc),
'5284911000001104,Bricanyl 250micrograms/dose inhaler (Dowelhurst Ltd),
'5285011000001104,Bricanyl 250micrograms/dose inhaler (Dowelhurst Ltd),
'5322811000001104,Terbutaline 250micrograms/dose inhaler (Dowelhurst Ltd),
'5322911000001109,Terbutaline 250micrograms/dose inhaler (Dowelhurst Ltd),
'35916111000001109,Terbutaline 250micrograms/dose inhaler with spacer,301011
'3248611000001104,Terbutaline 250micrograms/dose inhaler with spacer,301011
'3248711000001108,Bricanyl 250micrograms/dose spacer inhaler (AstraZeneca UK Ltd),301011
'3248811000001100,Bricanyl 250micrograms/dose spacer inhaler (AstraZeneca UK Ltd),301011
'35936211000001105,Salbutamol 100micrograms/dose / Beclometasone 50micrograms/dose inhaler,302000
'3292311000001102,Salbutamol 100micrograms/dose / Beclometasone 50micrograms/dose inhaler,302000
'3292811000001106,Ventide inhaler (GlaxoSmithKline UK Ltd),302000
'3293011000001109,Ventide inhaler (GlaxoSmithKline UK Ltd),302000
'5278711000001103,Ventide inhaler (Waymade Healthcare Plc),
'5278811000001106,Ventide inhaler (Waymade Healthcare Plc),
'5324211000001109,Ventide inhaler (Dowelhurst Ltd),
'5324311000001101,Ventide inhaler (Dowelhurst Ltd),
'35936411000001109,Salbutamol 100micrograms/dose breath actuated inhaler,301011
'3292711000001103,Salbutamol 100micrograms/dose breath actuated inhaler,301011
'3293111000001105,Aerolin 100micrograms/dose Autohaler (3M Health Care Ltd),301011
'3293411000001100,Aerolin 100micrograms/dose Autohaler (3M Health Care Ltd),301011
'35912011000001109,Budesonide 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,302000
'3294111000001107,Budesonide 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,302000
'3294211000001101,Symbicort 100/6 Turbohaler (AstraZeneca UK Ltd),302000
'3294311000001109,Symbicort 100/6 Turbohaler (AstraZeneca UK Ltd),302000
'10983311000001107,Symbicort 100/6 Turbohaler (Waymade Healthcare Plc),
'10983411000001100,Symbicort 100/6 Turbohaler (Waymade Healthcare Plc),
'13206411000001106,Symbicort 100/6 Turbohaler (Dowelhurst Ltd),
'13206511000001105,Symbicort 100/6 Turbohaler (Dowelhurst Ltd),
'13958011000001106,Symbicort 100/6 Turbohaler (DE Pharmaceuticals),
'13958111000001107,Symbicort 100/6 Turbohaler (DE Pharmaceuticals),
'14620511000001104,Symbicort 100/6 Turbohaler (Sigma Pharmaceuticals Plc),
'14620611000001100,Symbicort 100/6 Turbohaler (Sigma Pharmaceuticals Plc),
'17457311000001102,Symbicort 100/6 Turbohaler (Mawdsley-Brooks & Company Ltd),
'17457411000001109,Symbicort 100/6 Turbohaler (Mawdsley-Brooks & Company Ltd),
'18195111000001106,Symbicort 100/6 Turbohaler (Necessity Supplies Ltd),
'18195211000001100,Symbicort 100/6 Turbohaler (Necessity Supplies Ltd),
'34950611000001103,Fobumix Easyhaler 80micrograms/dose / 4.5micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),302000
'34950711000001107,Fobumix Easyhaler 80micrograms/dose / 4.5micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),302000
'134498003,Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,
'3294411000001102,Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,302000
'34950211000001100,Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,302000
'3294611000001104,Symbicort 200/6 Turbohaler (AstraZeneca UK Ltd),302000
'3294711000001108,Symbicort 200/6 Turbohaler (AstraZeneca UK Ltd),302000
'5277211000001106,Symbicort 200/6 Turbohaler (Waymade Healthcare Plc),
'5277311000001103,Symbicort 200/6 Turbohaler (Waymade Healthcare Plc),
'5321011000001102,Symbicort 200/6 Turbohaler (Dowelhurst Ltd),
'5321211000001107,Symbicort 200/6 Turbohaler (Dowelhurst Ltd),
'13958611000001104,Symbicort 200/6 Turbohaler (DE Pharmaceuticals),
'13958911000001105,Symbicort 200/6 Turbohaler (DE Pharmaceuticals),
'14620711000001109,Symbicort 200/6 Turbohaler (Sigma Pharmaceuticals Plc),
'14620911000001106,Symbicort 200/6 Turbohaler (Sigma Pharmaceuticals Plc),
'17457611000001107,Symbicort 200/6 Turbohaler (Mawdsley-Brooks & Company Ltd),
'17457711000001103,Symbicort 200/6 Turbohaler (Mawdsley-Brooks & Company Ltd),
'18195311000001108,Symbicort 200/6 Turbohaler (Necessity Supplies Ltd),
'18195411000001101,Symbicort 200/6 Turbohaler (Necessity Supplies Ltd),
'25254111000001105,DuoResp Spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Teva UK Ltd),302000
'25254211000001104,DuoResp Spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Teva UK Ltd),302000
'34950311000001108,Fobumix Easyhaler 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),302000
'34950511000001102,Fobumix Easyhaler 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),302000
'34950411000001101,Fobumix Easyhaler 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),302000
'36889311000001107,DuoResp Spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Pharmaram Ltd),
'36889411000001100,DuoResp Spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Pharmaram Ltd),
'35936311000001102,Salbutamol 100micrograms/dose / Ipratropium 20micrograms/dose inhaler,301040
'3348311000001102,Salbutamol 100micrograms/dose / Ipratropium 20micrograms/dose inhaler,301040
'5259011000001107,Salbutamol 100micrograms/dose / Ipratropium 20micrograms/dose inhaler,301040
'3348611000001107,Combivent inhaler (Boehringer Ingelheim Ltd),301040
'3349011000001105,Combivent inhaler (Boehringer Ingelheim Ltd),301040
'5259111000001108,Combivent inhaler (Waymade Healthcare Plc),
'5259211000001102,Combivent inhaler (Waymade Healthcare Plc),
'5259411000001103,Combivent inhaler (Waymade Healthcare Plc),
'5287111000001107,Combivent inhaler (Dowelhurst Ltd),
'5287211000001101,Combivent inhaler (Dowelhurst Ltd),
'9479011000001103,Tiotropium bromide 18microgram inhalation powder capsules with device,301020
'3378011000001101,Tiotropium bromide 18microgram inhalation powder capsules with device,301020
'3378211000001106,Spiriva 18microgram inhalation powder capsules with HandiHaler (Boehringer Ingelheim Ltd),301020
'3378811000001107,Spiriva 18microgram inhalation powder capsules with HandiHaler (Boehringer Ingelheim Ltd),301020
'5319611000001103,Spiriva 18microgram inhalation powder capsules with HandiHaler (Dowelhurst Ltd),
'5319911000001109,Spiriva 18microgram inhalation powder capsules with HandiHaler (Dowelhurst Ltd),
'10509311000001101,Spiriva 18microgram inhalation powder capsules with HandiHaler (Waymade Healthcare Plc),
'10509411000001108,Spiriva 18microgram inhalation powder capsules with HandiHaler (Waymade Healthcare Plc),
'13952411000001104,Spiriva 18microgram inhalation powder capsules with HandiHaler (DE Pharmaceuticals),
'13952711000001105,Spiriva 18microgram inhalation powder capsules with HandiHaler (DE Pharmaceuticals),
'14384011000001101,Spiriva 18microgram inhalation powder capsules with HandiHaler (Sigma Pharmaceuticals Plc),
'14384411000001105,Spiriva 18microgram inhalation powder capsules with HandiHaler (Sigma Pharmaceuticals Plc),
'17454411000001104,Spiriva 18microgram inhalation powder capsules with HandiHaler (Mawdsley-Brooks & Company Ltd),
'17454511000001100,Spiriva 18microgram inhalation powder capsules with HandiHaler (Mawdsley-Brooks & Company Ltd),
'320171009,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials,301011
'3379211000001101,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials,301011
'4840511000001106,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials,301011
'3379611000001104,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),301011
'3380411000001102,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),301011
'3380811000001100,Maxivent 5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd),301011
'3380911000001105,Maxivent 5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd),301011
'3381111000001101,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Mylan),301011
'3381211000001107,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Mylan),301011
'3381811000001108,Ventolin 5mg Nebules (GlaxoSmithKline UK Ltd),301011
'3382011000001105,Ventolin 5mg Nebules (GlaxoSmithKline UK Ltd),301011
'4840611000001105,Ventolin 5mg Nebules (GlaxoSmithKline UK Ltd),301011
'3383511000001109,Salamol 5mg/2.5ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd),301011
'3383911000001102,Salamol 5mg/2.5ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd),301011
'9040211000001108,Salbutamol 5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Galen Ltd),301011
'9040311000001100,Salbutamol 5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Galen Ltd),301011
'9102511000001109,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Teva UK Ltd),301011
'9102611000001108,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Teva UK Ltd),301011
'10454011000001100,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Arrow Generics Ltd),301011
'10454111000001104,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Arrow Generics Ltd),301011
'11006711000001101,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Actavis UK Ltd),301011
'11006811000001109,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Actavis UK Ltd),301011
'12880811000001108,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd),301011
'12880911000001103,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd),301011
'17026711000001105,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),301011
'17026811000001102,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),301011
'17471311000001106,Ventolin 5mg Nebules (Mawdsley-Brooks & Company Ltd),
'17471411000001104,Ventolin 5mg Nebules (Mawdsley-Brooks & Company Ltd),
'17927411000001105,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd),301011
'17927511000001109,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd),301011
'18080911000001107,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Fannin UK Ltd),301011
'18081011000001104,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Fannin UK Ltd),301011
'30892111000001108,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd),301011
'30892211000001102,Salbutamol 5mg/2.5ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd),301011
'9478911000001107,Tiotropium bromide 18microgram inhalation powder capsules,301020
'3379411000001102,Tiotropium bromide 18microgram inhalation powder capsules,301020
'13204711000001109,Tiotropium bromide 18microgram inhalation powder capsules,301020
'3380011000001106,Spiriva 18microgram inhalation powder capsules (Boehringer Ingelheim Ltd),301020
'3380511000001103,Spiriva 18microgram inhalation powder capsules (Boehringer Ingelheim Ltd),301020
'30293711000001109,Spiriva 18microgram inhalation powder capsules (Boehringer Ingelheim Ltd),301020
'10469711000001108,Spiriva 18microgram inhalation powder capsules (Dowelhurst Ltd),
'10469811000001100,Spiriva 18microgram inhalation powder capsules (Dowelhurst Ltd),
'13204811000001101,Spiriva 18microgram inhalation powder capsules (Dowelhurst Ltd),
'10785611000001108,Spiriva 18microgram inhalation powder capsules (Waymade Healthcare Plc),
'10785711000001104,Spiriva 18microgram inhalation powder capsules (Waymade Healthcare Plc),
'13953011000001104,Spiriva 18microgram inhalation powder capsules (DE Pharmaceuticals),
'13953511000001107,Spiriva 18microgram inhalation powder capsules (DE Pharmaceuticals),
'13953311000001101,Spiriva 18microgram inhalation powder capsules (DE Pharmaceuticals),
'14382411000001103,Spiriva 18microgram inhalation powder capsules (Sigma Pharmaceuticals Plc),
'14382911000001106,Spiriva 18microgram inhalation powder capsules (Sigma Pharmaceuticals Plc),
'18155011000001100,Spiriva 18microgram inhalation powder capsules (Mawdsley-Brooks & Company Ltd),
'18155111000001104,Spiriva 18microgram inhalation powder capsules (Mawdsley-Brooks & Company Ltd),
'320250009,Salmeterol 50micrograms/dose dry powder inhaler,
'3379911000001105,Salmeterol 50micrograms/dose dry powder inhaler,301011
'3380111000001107,Serevent 50micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),301011
'3381011000001102,Serevent 50micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),301011
'5276511000001107,Serevent 50micrograms/dose Accuhaler (Waymade Healthcare Plc),
'5276611000001106,Serevent 50micrograms/dose Accuhaler (Waymade Healthcare Plc),
'5320611000001104,Serevent 50micrograms/dose Accuhaler (Dowelhurst Ltd),
'5320811000001100,Serevent 50micrograms/dose Accuhaler (Dowelhurst Ltd),
'13997811000001107,Serevent 50micrograms/dose Accuhaler (DE Pharmaceuticals),
'13997911000001102,Serevent 50micrograms/dose Accuhaler (DE Pharmaceuticals),
'14706011000001106,Serevent 50micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc),
'14706111000001107,Serevent 50micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc),
'16241911000001106,Serevent 50micrograms/dose Accuhaler (Lexon (UK) Ltd),
'16242011000001104,Serevent 50micrograms/dose Accuhaler (Lexon (UK) Ltd),
'17441111000001108,Serevent 50micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),
'17441211000001102,Serevent 50micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),
'18186011000001102,Serevent 50micrograms/dose Accuhaler (Necessity Supplies Ltd),
'18186111000001101,Serevent 50micrograms/dose Accuhaler (Necessity Supplies Ltd),
'36895211000001101,Serevent 50micrograms/dose Accuhaler (Originalis B.V.),
'36895411000001102,Serevent 50micrograms/dose Accuhaler (Originalis B.V.),
'320141001,Salbutamol 200micrograms/dose dry powder inhaler,
'3382311000001108,Salbutamol 200micrograms/dose dry powder inhaler,301011
'3382411000001101,Salbutamol 200micrograms/dose dry powder inhaler,301011
'9204811000001104,Salbutamol 200micrograms/dose dry powder inhaler,301011
'3382711000001107,Ventolin 200micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),301011
'3383211000001106,Ventolin 200micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),301011
'3384111000001103,Pulvinal Salbutamol 200micrograms/dose dry powder inhaler (Chiesi Ltd),301011
'3384311000001101,Pulvinal Salbutamol 200micrograms/dose dry powder inhaler (Chiesi Ltd),301011
